fitness
25967.0
26003.0
26006.0
26077.0
26091.0
26005.0
26050.0
26127.0
26204.0
26259.0
26173.0
26220.0
26133.0
26047.0
26141.0
26220.0
26237.0
26147.0
26219.0
26284.0
26276.0
26232.0
26233.0
26225.0
26179.0
26279.0
26238.0
26240.0
26281.0
26272.0
26237.0
26327.0
26289.0
26349.0
26400.0
26449.0
26546.0
26594.0
26526.0
26518.0
26577.0
26527.0
26532.0
26600.0
26656.0
26714.0
26664.0
26591.0
26501.0
26581.0
26653.0
26565.0
26631.0
26671.0
26609.0
26708.0
26685.0
26781.0
26865.0
26830.0
26841.0
26835.0
26736.0
26742.0
26696.0
26730.0
26799.0
26848.0
26914.0
26831.0
26814.0
26865.0
26772.0
26706.0
26774.0
26702.0
26652.0
26696.0
26768.0
26682.0
26668.0
26652.0
26733.0
26642.0
26559.0
26654.0
26671.0
26609.0
26575.0
26512.0
26501.0
26593.0
26622.0
26549.0
26517.0
26429.0
26446.0
26532.0
26564.0
26505.0
26513.0
26521.0
26463.0
26540.0
26521.0
26593.0
26594.0
26577.0
26552.0
26453.0
26520.0
26602.0
26541.0
26456.0
26463.0
26395.0
26405.0
26414.0
26486.0
26502.0
26436.0
26512.0
26460.0
26412.0
26377.0
26422.0
26431.0
26526.0
26471.0
26557.0
26611.0
26550.0
26460.0
26446.0
26366.0
26379.0
26429.0
26411.0
26364.0
26350.0
26434.0
26460.0
26446.0
26463.0
26367.0
26289.0
26255.0
26320.0
26263.0
26342.0
26344.0
26399.0
26299.0
26266.0
26261.0
26358.0
26448.0
26537.0
26441.0
26346.0
26349.0
26299.0
26292.0
26196.0
26258.0
26240.0
26300.0
26270.0
26295.0
26218.0
26146.0
26144.0
26213.0
26196.0
26284.0
26361.0
26350.0
26347.0
26342.0
26411.0
26507.0
26418.0
26373.0
26277.0
26351.0
26290.0
26349.0
26260.0
26178.0
26225.0
26266.0
26341.0
26255.0
26344.0
26353.0
26436.0
26347.0
26415.0
26507.0
26423.0
26399.0
26314.0
26319.0
26337.0
26405.0
26410.0
26499.0
26476.0
26484.0
26465.0
26440.0
26514.0
26437.0
26438.0
26503.0
26522.0
26585.0
26663.0
26726.0
26699.0
26704.0
26723.0
26659.0
26594.0
26568.0
26575.0
26482.0
26483.0
26395.0
26334.0
26408.0
26440.0
26536.0
26560.0
26594.0
26539.0
26534.0
26503.0
26417.0
26500.0
26403.0
26428.0
26457.0
26517.0
26442.0
26355.0
26379.0
26402.0
26454.0
26510.0
26441.0
26438.0
26397.0
26327.0
26405.0
26468.0
26395.0
26370.0
26350.0
26426.0
26496.0
26563.0
26565.0
26521.0
26465.0
26558.0
26593.0
26632.0
26663.0
26724.0
26742.0
26829.0
26917.0
26869.0
26853.0
26888.0
26848.0
26827.0
26847.0
26840.0
26908.0
26834.0
26747.0
26783.0
26793.0
26781.0
26790.0
26779.0
26845.0
26862.0
26811.0
26854.0
26891.0
26844.0
26826.0
26727.0
26788.0
26736.0
26670.0
26757.0
26843.0
26754.0
26686.0
26620.0
26685.0
26645.0
26679.0
26718.0
26626.0
26634.0
26706.0
26764.0
26843.0
26824.0
26859.0
26875.0
26859.0
26862.0
26923.0
26895.0
26836.0
26868.0
26852.0
26829.0
26863.0
26852.0
26764.0
26680.0
26770.0
26683.0
26733.0
26646.0
26682.0
26772.0
26711.0
26634.0
26610.0
26587.0
26524.0
26554.0
26488.0
26389.0
26439.0
26419.0
26456.0
26389.0
26328.0
26335.0
26240.0
26141.0
26146.0
26231.0
26314.0
26325.0
26409.0
26377.0
26401.0
26396.0
26316.0
26241.0
26164.0
26100.0
26166.0
26235.0
26193.0
26267.0
26315.0
26381.0
26380.0
26469.0
26426.0
26446.0
26503.0
26414.0
26352.0
26271.0
26184.0
26257.0
26208.0
26127.0
26212.0
26149.0
26245.0
26200.0
26179.0
26126.0
26195.0
26167.0
26190.0
26285.0
26293.0
26218.0
26281.0
26205.0
26239.0
26199.0
26159.0
26241.0
26208.0
26222.0
26232.0
26259.0
26309.0
26373.0
26433.0
26447.0
26379.0
26281.0
26343.0
26341.0
26377.0
26326.0
26410.0
26436.0
26378.0
26421.0
26350.0
26324.0
26358.0
26365.0
26319.0
26387.0
26414.0
26497.0
26447.0
26525.0
26596.0
26540.0
26635.0
26690.0
26627.0
26626.0
26602.0
26554.0
26557.0
26521.0
26432.0
26346.0
26440.0
26525.0
26489.0
26428.0
26399.0
26497.0
26568.0
26585.0
26550.0
26578.0
26646.0
26657.0
26703.0
26624.0
26674.0
26634.0
26626.0
26609.0
26543.0
26633.0
26679.0
26666.0
26650.0
26718.0
26691.0
26654.0
26635.0
26655.0
26626.0
26528.0
26574.0
26583.0
26495.0
26578.0
26536.0
26474.0
26442.0
26366.0
26447.0
26506.0
26564.0
26589.0
26553.0
26534.0
26586.0
26580.0
26614.0
26644.0
26641.0
26630.0
26678.0
26663.0
26589.0
26571.0
26481.0
26503.0
26461.0
26527.0
26478.0
26543.0
26537.0
26561.0
26498.0
26403.0
26497.0
26576.0
26493.0
26559.0
26534.0
26595.0
26503.0
26483.0
26418.0
26353.0
26392.0
26363.0
26443.0
26377.0
26343.0
26283.0
26191.0
26241.0
26322.0
26248.0
26176.0
26265.0
26348.0
26312.0
26253.0
26205.0
26237.0
26257.0
26174.0
26176.0
26226.0
26320.0
26252.0
26170.0
26172.0
26265.0
26191.0
26277.0
26293.0
26233.0
26307.0
26384.0
26325.0
26266.0
26278.0
26237.0
26227.0
26272.0
26344.0
26378.0
26439.0
26360.0
26263.0
26171.0
26098.0
26089.0
26100.0
26012.0
26000.0
25907.0
25920.0
25849.0
25819.0
25752.0
25716.0
25733.0
25636.0
25550.0
25629.0
25550.0
25620.0
25647.0
25655.0
25608.0
25618.0
25700.0
25797.0
25748.0
25761.0
25756.0
25855.0
25787.0
25794.0
25808.0
25799.0
25797.0
25865.0
25890.0
25908.0
25836.0
25777.0
25785.0
25719.0
25681.0
25769.0
25693.0
25758.0
25711.0
25646.0
25610.0
25536.0
25528.0
25542.0
25466.0
25376.0
25428.0
25337.0
25361.0
25262.0
25282.0
25287.0
25218.0
25249.0
25279.0
25249.0
25323.0
25312.0
25317.0
25277.0
25260.0
25164.0
25100.0
25019.0
25095.0
25192.0
25200.0
25214.0
25311.0
25277.0
25365.0
25278.0
25352.0
25343.0
25330.0
25378.0
25309.0
25252.0
25228.0
25146.0
25099.0
25106.0
25063.0
24987.0
24890.0
24963.0
25025.0
25033.0
25072.0
24991.0
24946.0
24916.0
24871.0
24789.0
24878.0
24970.0
24932.0
25031.0
24949.0
24995.0
25028.0
25069.0
25118.0
25205.0
25276.0
25372.0
25335.0
25375.0
25414.0
25495.0
25489.0
25552.0
25547.0
25544.0
25513.0
25543.0
25586.0
25602.0
25658.0
25631.0
25665.0
25594.0
25499.0
25479.0
25414.0
25331.0
25336.0
25357.0
25372.0
25435.0
25464.0
25521.0
25594.0
25500.0
25585.0
25588.0
25538.0
25584.0
25571.0
25611.0
25539.0
25462.0
25430.0
25441.0
25482.0
25457.0
25363.0
25447.0
25540.0
25496.0
25521.0
25561.0
25471.0
25496.0
25526.0
25464.0
25371.0
25445.0
25348.0
25416.0
25407.0
25326.0
25277.0
25363.0
25433.0
25530.0
25473.0
25445.0
25526.0
25541.0
25505.0
25506.0
25491.0
25493.0
25590.0
25645.0
25718.0
25771.0
25819.0
25868.0
25821.0
25769.0
25674.0
25657.0
25710.0
25777.0
25691.0
25769.0

